smiles,inchi,total_score,raw_HEK_classifier,raw_CAPAN_classifier
c1(NC(=O)N2Cc3c[nH]c(=NCC)nc3CC2)cn(C)nc1,"InChI=1S/C14H19N7O/c1-3-15-13-16-6-10-8-21(5-4-12(10)19-13)14(22)18-11-7-17-20(2)9-11/h6-7,9H,3-5,8H2,1-2H3,(H,18,22)(H,15,16,19)",0.3780003488063812,0.31,0.07
c1nc(N2CCOCC2)cc(N2CCCCC2)n1,"InChI=1S/C13H20N4O/c1-2-4-16(5-3-1)12-10-13(15-11-14-12)17-6-8-18-9-7-17/h10-11H,1-9H2",0.2874986827373504,0.22,0.03
c1c([N+]([O-])=O)ccc(NC(=O)N2Cc3c(cccc3)C2)c1,"InChI=1S/C15H13N3O3/c19-15(16-13-5-7-14(8-6-13)18(20)21)17-9-11-3-1-2-4-12(11)10-17/h1-8H,9-10H2,(H,16,19)",0.3153291642665863,0.25,0.06
c1cc(Oc2ccc(C(F)(F)F)cc2)ccc1-c1c(C)[nH]c(=NC(=O)C)s1,"InChI=1S/C19H15F3N2O2S/c1-11-17(27-18(23-11)24-12(2)25)13-3-7-15(8-4-13)26-16-9-5-14(6-10-16)19(20,21)22/h3-10H,1-2H3,(H,23,24,25)",0.375011682510376,0.34,0.18
c1ccc(NC(N2Cc3c(cccc3)C2)=O)cc1C(=O)N1CCOCC1,"InChI=1S/C20H21N3O3/c24-19(22-8-10-26-11-9-22)15-6-3-7-18(12-15)21-20(25)23-13-16-4-1-2-5-17(16)14-23/h1-7,12H,8-11,13-14H2,(H,21,25)",0.2403601855039596,0.16499335,0.03
c1ccc(C(=O)Nc2ccc(NC(=O)c3occc3)cc2)o1,"InChI=1S/C16H12N2O4/c19-15(13-3-1-9-21-13)17-11-5-7-12(8-6-11)18-16(20)14-4-2-10-22-14/h1-10H,(H,17,19)(H,18,20)",0.2455671578645706,0.18,0.13
c1cscc1-c1nc(N2CCOCC2)c2c(n(CC3CC3)nc2)n1,"InChI=1S/C17H19N5OS/c1-2-12(1)10-22-17-14(9-18-22)16(21-4-6-23-7-5-21)19-15(20-17)13-3-8-24-11-13/h3,8-9,11-12H,1-2,4-7,10H2",0.3417156338691711,0.33749667,0.21
c1(N2CCCCC2)c([N+](=O)[O-])cc(C(N2CCCCCC2)=O)cc1,"InChI=1S/C18H25N3O3/c22-18(20-12-4-1-2-5-13-20)15-8-9-16(17(14-15)21(23)24)19-10-6-3-7-11-19/h8-9,14H,1-7,10-13H2",0.2870990931987762,0.22,0.04909091
c1ccc(NC(=O)N2Cc3ccccc3C2)cc1C(=O)NCCN1CCOCC1,"InChI=1S/C22H26N4O3/c27-21(23-8-9-25-10-12-29-13-11-25)17-6-3-7-20(14-17)24-22(28)26-15-18-4-1-2-5-19(18)16-26/h1-7,14H,8-13,15-16H2,(H,23,27)(H,24,28)",0.2691600322723388,0.2,0.05
n1c(C)cc(N2CCOCC2)nc1N1CCCCCC1,"InChI=1S/C15H24N4O/c1-13-12-14(18-8-10-20-11-9-18)17-15(16-13)19-6-4-2-3-5-7-19/h12H,2-11H2,1H3",0.3751538395881653,0.31,0.1
c1cc(OC)cc(-c2cc(C(Nc3ccc(C4=NCCN4)cc3)=O)on2)c1,"InChI=1S/C20H18N4O3/c1-26-16-4-2-3-14(11-16)17-12-18(27-24-17)20(25)23-15-7-5-13(6-8-15)19-21-9-10-22-19/h2-8,11-12H,9-10H2,1H3,(H,21,22)(H,23,25)",0.2921812832355499,0.23,0.11
c1cc(C(=O)NCCCN2CCOCC2)ccc1NC(N1Cc2c(cccc2)C1)=O,"InChI=1S/C23H28N4O3/c28-22(24-10-3-11-26-12-14-30-15-13-26)18-6-8-21(9-7-18)25-23(29)27-16-19-4-1-2-5-20(19)17-27/h1-2,4-9H,3,10-17H2,(H,24,28)(H,25,29)",0.2437371015548706,0.17,0.06
c1cccc(CNC(=O)c2noc(-c3ccc(O)cc3)c2)c1,"InChI=1S/C17H14N2O3/c20-14-8-6-13(7-9-14)16-10-15(19-22-16)17(21)18-11-12-4-2-1-3-5-12/h1-10,20H,11H2,(H,18,21)",0.457847386598587,0.39,0.14
c1cc(CNc2ccc(N3CCCCC3)cc2)ccc1NC(=O)N1Cc2c(cccc2)C1,"InChI=1S/C27H30N4O/c32-27(31-19-22-6-2-3-7-23(22)20-31)29-25-10-8-21(9-11-25)18-28-24-12-14-26(15-13-24)30-16-4-1-5-17-30/h2-3,6-15,28H,1,4-5,16-20H2,(H,29,32)",0.3234315812587738,0.26,0.09
c1cc(CCc2nc(C)c(O)c(C)n2)ccc1OCC,"InChI=1S/C16H20N2O2/c1-4-20-14-8-5-13(6-9-14)7-10-15-17-11(2)16(19)12(3)18-15/h5-6,8-9,19H,4,7,10H2,1-3H3",0.3227910101413727,0.25749668,0.06
c1cc(NC(=Nc2ccc(OC)cc2)C)ccc1OCCCN1CCCCC1,"InChI=1S/C23H31N3O2/c1-19(24-20-7-11-22(27-2)12-8-20)25-21-9-13-23(14-10-21)28-18-6-17-26-15-4-3-5-16-26/h7-14H,3-6,15-18H2,1-2H3,(H,24,25)",0.3761897683143616,0.36,0.2
c1c(Br)ccc(-c2nc(N3CCOCC3)c3c(c4ccccc4n3C)n2)c1,"InChI=1S/C21H19BrN4O/c1-25-17-5-3-2-4-16(17)18-19(25)21(26-10-12-27-13-11-26)24-20(23-18)14-6-8-15(22)9-7-14/h2-9H,10-13H2,1H3",0.3556446731090545,0.34,0.2
c1c(NC(=O)NCCN2CCCCC2)ccc(C(=O)N2CCOCC2)c1,"InChI=1S/C19H28N4O3/c24-18(23-12-14-26-15-13-23)16-4-6-17(7-5-16)21-19(25)20-8-11-22-9-2-1-3-10-22/h4-7H,1-3,8-15H2,(H2,20,21,25)",0.3428510129451751,0.28,0.1
C(=O)(c1cccc(OC)c1)N1CCCC1,"InChI=1S/C12H15NO2/c1-15-11-6-4-5-10(9-11)12(14)13-7-2-3-8-13/h4-6,9H,2-3,7-8H2,1H3",0.3679057657718658,0.3,0.04909091
c1(NC(=O)CCC)ccc(-c2cscn2)cc1,"InChI=1S/C13H14N2OS/c1-2-3-13(16)15-11-6-4-10(5-7-11)12-8-17-9-14-12/h4-9H,2-3H2,1H3,(H,15,16)",0.2362697273492813,0.16,0.04
c1cc(NC(N2Cc3c(cccc3)C2)=O)ccc1N1CCC(c2cccnc2)C1,"InChI=1S/C24H24N4O/c29-24(28-16-19-4-1-2-5-20(19)17-28)26-22-7-9-23(10-8-22)27-13-11-21(15-27)18-6-3-12-25-14-18/h1-10,12,14,21H,11,13,15-17H2,(H,26,29)",0.4017449617385864,0.33,0.05
C(=Cc1ccccc1)c1cc2c(cc1)[nH]ccc2=NC(=O)CCC,"InChI=1S/C21H20N2O/c1-2-6-21(24)23-20-13-14-22-19-12-11-17(15-18(19)20)10-9-16-7-4-3-5-8-16/h3-5,7-15H,2,6H2,1H3,(H,22,23,24)",0.2748913466930389,0.47,0.32
c1ccnc(N2CCCCC2)c1NC(=O)c1sccc1,"InChI=1S/C15H17N3OS/c19-15(13-7-5-11-20-13)17-12-6-4-8-16-14(12)18-9-2-1-3-10-18/h4-8,11H,1-3,9-10H2,(H,17,19)",0.2920067906379699,0.22749667,0.09
c1cnc(N2CCCC2)c(C(NCCc2ccccc2)=O)c1,"InChI=1S/C18H21N3O/c22-18(20-12-10-15-7-2-1-3-8-15)16-9-6-11-19-17(16)21-13-4-5-14-21/h1-3,6-9,11H,4-5,10,12-14H2,(H,20,22)",0.2526587545871734,0.18,0.02
c1cc(NC(=O)Nc2ccc(OCC)cc2)ccc1N1CCCC1,"InChI=1S/C19H23N3O2/c1-2-24-18-11-7-16(8-12-18)21-19(23)20-15-5-9-17(10-6-15)22-13-3-4-14-22/h5-12H,2-4,13-14H2,1H3,(H2,20,21,23)",0.434895247220993,0.38,0.16
c1cc(-c2c(-c3ncccc3)nc3sc(C)cn23)ccc1OCCN1CCOCC1,"InChI=1S/C23H24N4O2S/c1-17-16-27-22(21(25-23(27)30-17)20-4-2-3-9-24-20)18-5-7-19(8-6-18)29-15-12-26-10-13-28-14-11-26/h2-9,16H,10-15H2,1H3",0.4118109941482544,0.36,0.16
c1c(C(Nc2c(N3CCOCC3)cccc2)=O)ccc(OCCC)c1,"InChI=1S/C20H24N2O3/c1-2-13-25-17-9-7-16(8-10-17)20(23)21-18-5-3-4-6-19(18)22-11-14-24-15-12-22/h3-10H,2,11-15H2,1H3,(H,21,23)",0.2579287588596344,0.19,0.1
c1c(NC(=O)N2Cc3ccccc3C2)ccc(C(=O)NCCN2CCCC2)c1,"InChI=1S/C22H26N4O2/c27-21(23-11-14-25-12-3-4-13-25)17-7-9-20(10-8-17)24-22(28)26-15-18-5-1-2-6-19(18)16-26/h1-2,5-10H,3-4,11-16H2,(H,23,27)(H,24,28)",0.2693858444690704,0.2,0.04
C(=CCCCOc1ccc(C(C)C)cc1)C1CC(=O)CC1,"InChI=1S/C19H26O2/c1-15(2)17-8-11-19(12-9-17)21-13-5-3-4-6-16-7-10-18(20)14-16/h4,6,8-9,11-12,15-16H,3,5,7,10,13-14H2,1-2H3",0.3772875070571899,0.31,0.08
n1c(N2CCOCC2)[nH]c(N2CCCCC2)nc1=NCCNc1ccc(OC)cc1,"InChI=1S/C21H31N7O2/c1-29-18-7-5-17(6-8-18)22-9-10-23-19-24-20(27-11-3-2-4-12-27)26-21(25-19)28-13-15-30-16-14-28/h5-8,22H,2-4,9-16H2,1H3,(H,23,24,25,26)",0.3311329185962677,0.27,0.11
c1(NC2CCCCC2)c(N=c2[nH]cnc3sccc23)cc(NC(=O)C2CC2)cc1,"InChI=1S/C22H25N5OS/c28-21(14-6-7-14)26-16-8-9-18(25-15-4-2-1-3-5-15)19(12-16)27-20-17-10-11-29-22(17)24-13-23-20/h8-15,25H,1-7H2,(H,26,28)(H,23,24,27)",0.5939785838127136,0.63,0.22909091
N=C(Nc1ccc(OCC)cc1)Nc1ccccc1,"InChI=1S/C15H17N3O/c1-2-19-14-10-8-13(9-11-14)18-15(16)17-12-6-4-3-5-7-12/h3-11H,2H2,1H3,(H3,16,17,18)",0.2282472103834152,0.23,0.23
c1cc(NC(N2Cc3c(cccc3)C2)=O)ccc1N1CCC(N2CCOCC2)CC1,"InChI=1S/C24H30N4O2/c29-24(28-17-19-3-1-2-4-20(19)18-28)25-21-5-7-22(8-6-21)26-11-9-23(10-12-26)27-13-15-30-16-14-27/h1-8,23H,9-18H2,(H,25,29)",0.3256694078445434,0.26,0.05
c1cc(NC(=O)N2Cc3c(cccc3)C2)ccc1N1CCC(c2c[nH]cn2)CC1,"InChI=1S/C23H25N5O/c29-23(28-14-18-3-1-2-4-19(18)15-28)26-20-5-7-21(8-6-20)27-11-9-17(10-12-27)22-13-24-16-25-22/h1-8,13,16-17H,9-12,14-15H2,(H,24,25)(H,26,29)",0.2593957185745239,0.19,0.08
c1cc(NC(=O)N2Cc3c(cccc3)C2)ccc1C(=O)N1CCN(C)CC1,"InChI=1S/C21H24N4O2/c1-23-10-12-24(13-11-23)20(26)16-6-8-19(9-7-16)22-21(27)25-14-17-4-2-3-5-18(17)15-25/h2-9H,10-15H2,1H3,(H,22,27)",0.3263090848922729,0.26,0.02
c1c(-c2sc3c(cc(NC(=O)C)cc3)c2)ccnc1,"InChI=1S/C15H12N2OS/c1-10(18)17-13-2-3-14-12(8-13)9-15(19-14)11-4-6-16-7-5-11/h2-9H,1H3,(H,17,18)",0.3626651763916015,0.3,0.11
c1(N=c2[nH]cnc3sc(C4CC4)cc32)c(C)ccc(NC(=O)c2ccc(OC3CCCCC3)cc2)c1,"InChI=1S/C29H30N4O2S/c1-18-7-12-21(32-28(34)20-10-13-23(14-11-20)35-22-5-3-2-4-6-22)15-25(18)33-27-24-16-26(19-8-9-19)36-29(24)31-17-30-27/h7,10-17,19,22H,2-6,8-9H2,1H3,(H,32,34)(H,30,31,33)",0.846859872341156,0.72,0.07
c1c(Cl)ncnc1N1CCC(N=c2[nH]c3ccccc3[nH]2)CC1,"InChI=1S/C16H17ClN6/c17-14-9-15(19-10-18-14)23-7-5-11(6-8-23)20-16-21-12-3-1-2-4-13(12)22-16/h1-4,9-11H,5-8H2,(H2,20,21,22)",0.3109964430332184,0.27,0.17
c1cnc(CN(C)Cc2c(OC)ccc(OC)c2)cc1,"InChI=1S/C16H20N2O2/c1-18(12-14-6-4-5-9-17-14)11-13-10-15(19-2)7-8-16(13)20-3/h4-10H,11-12H2,1-3H3",0.3028372228145599,0.24,0.1
c1cc(NC(N2Cc3ccccc3C2)=O)ccc1C1CCCCC1,"InChI=1S/C21H24N2O/c24-21(23-14-18-8-4-5-9-19(18)15-23)22-20-12-10-17(11-13-20)16-6-2-1-3-7-16/h4-5,8-13,16H,1-3,6-7,14-15H2,(H,22,24)",0.3256694078445434,0.26,0.05
C(c1cc2c(-c3ccncc3)ncnc2cc1)Cc1cnccc1,"InChI=1S/C20H16N4/c1-2-16(13-22-9-1)4-3-15-5-6-19-18(12-15)20(24-14-23-19)17-7-10-21-11-8-17/h1-2,5-14H,3-4H2",0.368848443031311,0.43,0.25
c1cc(OCc2ccc(N3CCCC3)cc2)ccc1NC(=O)N1Cc2ccccc2C1,"InChI=1S/C26H27N3O2/c30-26(29-17-21-5-1-2-6-22(21)18-29)27-23-9-13-25(14-10-23)31-19-20-7-11-24(12-8-20)28-15-3-4-16-28/h1-2,5-14H,3-4,15-19H2,(H,27,30)",0.3132105767726898,0.24749666,0.05
c1ccc(-c2cn(C3CCNCC3)nc2-c2ccncc2)cc1,"InChI=1S/C19H20N4/c1-2-4-15(5-3-1)18-14-23(17-8-12-21-13-9-17)22-19(18)16-6-10-20-11-7-16/h1-7,10-11,14,17,21H,8-9,12-13H2",0.3947158753871918,0.34,0.15
c1c(N=c2sc3c(cccc3)[nH]2)ccc(C(=O)N2CCC(c3ccccc3)CC2)c1,"InChI=1S/C25H23N3OS/c29-24(28-16-14-19(15-17-28)18-6-2-1-3-7-18)20-10-12-21(13-11-20)26-25-27-22-8-4-5-9-23(22)30-25/h1-13,19H,14-17H2,(H,26,27)",0.2273496389389038,0.15,0.08
c1cc(NC(N2Cc3c(cccc3)C2)=O)ccc1C(=O)NCC1CCCC1,"InChI=1S/C22H25N3O2/c26-21(23-13-16-5-1-2-6-16)17-9-11-20(12-10-17)24-22(27)25-14-18-7-3-4-8-19(18)15-25/h3-4,7-12,16H,1-2,5-6,13-15H2,(H,23,26)(H,24,27)",0.2521634697914123,0.18,0.05
c1(N=c2[nH]cnc3sc4c(c23)CCC(C(NCc2ccncc2)=O)C4)ccc(OC)cc1,"InChI=1S/C24H23N5O2S/c1-31-18-5-3-17(4-6-18)29-22-21-19-7-2-16(12-20(19)32-24(21)28-14-27-22)23(30)26-13-15-8-10-25-11-9-15/h3-6,8-11,14,16H,2,7,12-13H2,1H3,(H,26,30)(H,27,28,29)",0.3761676847934723,0.30749667,0.05
c1cc(C(=O)NCCCCC)ccc1OCCCc1c[nH]cn1,"InChI=1S/C18H25N3O2/c1-2-3-4-11-20-18(22)15-7-9-17(10-8-15)23-12-5-6-16-13-19-14-21-16/h7-10,13-14H,2-6,11-12H2,1H3,(H,19,21)(H,20,22)",0.2861085534095764,0.23,0.14
c1(NC(=O)N2CCCCC2)ccc(C(=O)N2CCCC2)cc1,"InChI=1S/C17H23N3O2/c21-16(19-10-4-5-11-19)14-6-8-15(9-7-14)18-17(22)20-12-2-1-3-13-20/h6-9H,1-5,10-13H2,(H,18,22)",0.3792809247970581,0.31,0.04
c1cc(N2CCCCCC2)c(NC(c2sccc2)=O)cc1NC(c1ccc(C)cc1)=O,"InChI=1S/C25H27N3O2S/c1-18-8-10-19(11-9-18)24(29)26-20-12-13-22(28-14-4-2-3-5-15-28)21(17-20)27-25(30)23-7-6-16-31-23/h6-13,16-17H,2-5,14-15H2,1H3,(H,26,29)(H,27,30)",0.2666888535022735,0.19749667,0.06
c1c(-c2cc(C(F)(F)F)cc(NC(=O)N3Cc4ccccc4C3)c2)ccc(NC(=O)C2CC2)c1,"InChI=1S/C26H22F3N3O2/c27-26(28,29)21-11-20(16-7-9-22(10-8-16)30-24(33)17-5-6-17)12-23(13-21)31-25(34)32-14-18-3-1-2-4-19(18)15-32/h1-4,7-13,17H,5-6,14-15H2,(H,30,33)(H,31,34)",0.4221531748771667,0.36,0.14
Cc1nc(N2CCOCCC2)nc(C)c1NC(=O)c1cc2nc(N3CCOCC3)cc(C)n2c1,"InChI=1S/C24H31N7O3/c1-16-13-20(29-6-10-34-11-7-29)27-21-14-19(15-31(16)21)23(32)28-22-17(2)25-24(26-18(22)3)30-5-4-9-33-12-8-30/h13-15H,4-12H2,1-3H3,(H,28,32)",0.3038100302219391,0.24,0.09
c1c(-n2nnc(-c3cc4c(cc3)[nH]cn4)c2)cc2c(ccn(CC3CCC3)c2=O)c1,"InChI=1S/C23H20N6O/c30-23-19-11-18(6-4-16(19)8-9-28(23)12-15-2-1-3-15)29-13-22(26-27-29)17-5-7-20-21(10-17)25-14-24-20/h4-11,13-15H,1-3,12H2,(H,24,25)",0.278831422328949,0.28,0.21909091
c1cccc(CNC(=O)c2ccnc(N3CCOCC3)c2)c1C,"InChI=1S/C18H21N3O2/c1-14-4-2-3-5-16(14)13-20-18(22)15-6-7-19-17(12-15)21-8-10-23-11-9-21/h2-7,12H,8-11,13H2,1H3,(H,20,22)",0.2001838535070419,0.11,0.0
c1(NC(=O)N2CCC(NC)CC2)ccc2[nH]ncc2c1,"InChI=1S/C14H19N5O/c1-15-11-4-6-19(7-5-11)14(20)17-12-2-3-13-10(8-12)9-16-18-13/h2-3,8-9,11,15H,4-7H2,1H3,(H,16,18)(H,17,20)",0.3367787599563598,0.36,0.23
c1cc(NC(c2sccc2)=O)ccc1NC(=O)c1ccccc1,"InChI=1S/C18H14N2O2S/c21-17(13-5-2-1-3-6-13)19-14-8-10-15(11-9-14)20-18(22)16-7-4-12-23-16/h1-12H,(H,19,21)(H,20,22)",0.3800470232963562,0.32,0.13
C(c1cc(CN2CCN(c3c(OC)cccc3)CC2)ccc1)n1cncn1,"InChI=1S/C21H25N5O/c1-27-21-8-3-2-7-20(21)25-11-9-24(10-12-25)14-18-5-4-6-19(13-18)15-26-17-22-16-23-26/h2-8,13,16-17H,9-12,14-15H2,1H3",0.3065129518508911,0.24,0.02
c1cc(OC)cc(-c2cc3cccc(OCC4NCCC4)c3cc2)c1,"InChI=1S/C22H23NO2/c1-24-20-8-2-5-16(14-20)17-10-11-21-18(13-17)6-3-9-22(21)25-15-19-7-4-12-23-19/h2-3,5-6,8-11,13-14,19,23H,4,7,12,15H2,1H3",0.2979304194450378,0.28,0.2
c1cc(C=CC2CNCCC2)ccc1C(Nc1ccc(C(C)(C)C)cc1)=O,"InChI=1S/C24H30N2O/c1-24(2,3)21-12-14-22(15-13-21)26-23(27)20-10-8-18(9-11-20)6-7-19-5-4-16-25-17-19/h6-15,19,25H,4-5,16-17H2,1-3H3,(H,26,27)",0.2623511552810669,0.23,0.19
c1(NC(=O)N2Cc3c(cccc3)C2)ccc(C2CCCCC2)cc1,"InChI=1S/C21H24N2O/c24-21(23-14-18-8-4-5-9-19(18)15-23)22-20-12-10-17(11-13-20)16-6-2-1-3-7-16/h4-5,8-13,16H,1-3,6-7,14-15H2,(H,22,24)",0.3256694078445434,0.26,0.05
c1c(CNC(=O)c2noc(-c3ccc(O)cc3)c2)cccc1,"InChI=1S/C17H14N2O3/c20-14-8-6-13(7-9-14)16-10-15(19-22-16)17(21)18-11-12-4-2-1-3-5-12/h1-10,20H,11H2,(H,18,21)",0.457847386598587,0.39,0.14
Cc1c(C)nc(N2CCOCC2)nc1N1CCCCC1,"InChI=1S/C15H24N4O/c1-12-13(2)16-15(19-8-10-20-11-9-19)17-14(12)18-6-4-3-5-7-18/h3-11H2,1-2H3",0.3820763528347015,0.31249002,0.04
c1c(NC(=O)N2Cc3c[nH]c(=NC)nc3CC2)ccc(C(=O)N2CCCC2)c1,"InChI=1S/C20H24N6O2/c1-21-19-22-12-15-13-26(11-8-17(15)24-19)20(28)23-16-6-4-14(5-7-16)18(27)25-9-2-3-10-25/h4-7,12H,2-3,8-11,13H2,1H3,(H,23,28)(H,21,22,24)",0.3850308656692505,0.32749668,0.14
c1cc(N=c2[nH]cnc3sc(CC)cc32)ccc1C(=O)CCc1ccccc1,"InChI=1S/C23H21N3OS/c1-2-19-14-20-22(24-15-25-23(20)28-19)26-18-11-9-17(10-12-18)21(27)13-8-16-6-4-3-5-7-16/h3-7,9-12,14-15H,2,8,13H2,1H3,(H,24,25,26)",0.5071673393249512,0.42,0.1
c1c(-c2[nH]cnc(=O)c2-c2ccc3c(c2)scn3)cc2c(ncs2)c1,"InChI=1S/C18H10N4OS2/c23-18-16(10-1-3-12-14(5-10)24-8-21-12)17(19-7-20-18)11-2-4-13-15(6-11)25-9-22-13/h1-9H,(H,19,20,23)",0.4291936159133911,0.39749667,0.18909091
c1cc(CNC(=O)c2ccc(CCCCC)cc2)ccc1,"InChI=1S/C19H23NO/c1-2-3-5-8-16-11-13-18(14-12-16)19(21)20-15-17-9-6-4-7-10-17/h4,6-7,9-14H,2-3,5,8,15H2,1H3,(H,20,21)",0.3408418297767639,0.29,0.15
c1(NC(N2Cc3ccccc3C2)=O)ccc(C(=O)N2CCc3ccccc3C2)cc1,"InChI=1S/C25H23N3O2/c29-24(27-14-13-18-5-1-2-6-20(18)15-27)19-9-11-23(12-10-19)26-25(30)28-16-21-7-3-4-8-22(21)17-28/h1-12H,13-17H2,(H,26,30)",0.3135862648487091,0.25,0.089090906
c1(-c2[nH]c3ccc(F)cc3c(=O)c2)ccc(NC(=O)CCN2CCOCC2)cc1,"InChI=1S/C22H22FN3O3/c23-16-3-6-19-18(13-16)21(27)14-20(25-19)15-1-4-17(5-2-15)24-22(28)7-8-26-9-11-29-12-10-26/h1-6,13-14H,7-12H2,(H,24,28)(H,25,27)",0.3990978598594665,0.34,0.14
c1c(NC(=O)c2occc2)ccc(NC(=O)c2ccccc2)c1,"InChI=1S/C18H14N2O3/c21-17(13-5-2-1-3-6-13)19-14-8-10-15(11-9-14)20-18(22)16-7-4-12-23-16/h1-12H,(H,19,21)(H,20,22)",0.3396012485027313,0.28,0.12
c1c(NC(N2Cc3cc(OCCC)ccc3C2)=O)ccc(C(N2CCCCC2)=O)c1,"InChI=1S/C24H29N3O3/c1-2-14-30-22-11-8-19-16-27(17-20(19)15-22)24(29)25-21-9-6-18(7-10-21)23(28)26-12-4-3-5-13-26/h6-11,15H,2-5,12-14,16-17H2,1H3,(H,25,29)",0.305135041475296,0.24,0.07
c1cc(NC(=O)N2Cc3c(cccc3)C2)ccc1C(N1CCCC1COC)=O,"InChI=1S/C22H25N3O3/c1-28-15-20-7-4-12-25(20)21(26)16-8-10-19(11-9-16)23-22(27)24-13-17-5-2-3-6-18(17)14-24/h2-3,5-6,8-11,20H,4,7,12-15H2,1H3,(H,23,27)",0.3061687350273132,0.24,0.04
CCc1ccc(NC(=O)N2CCCCCC2)cc1,"InChI=1S/C15H22N2O/c1-2-13-7-9-14(10-8-13)16-15(18)17-11-5-3-4-6-12-17/h7-10H,2-6,11-12H2,1H3,(H,16,18)",0.2691600322723388,0.2,0.05
c1c(=NC(=O)NC)[nH]cc(-c2cnc(C3CCC3)s2)c1OCCN1CCOCC1,"InChI=1S/C20H27N5O3S/c1-21-20(26)24-18-11-16(28-10-7-25-5-8-27-9-6-25)15(12-22-18)17-13-23-19(29-17)14-3-2-4-14/h11-14H,2-10H2,1H3,(H2,21,22,24,26)",0.1894022822380066,0.25,0.28
n1c(N(C)C)nc(N2CCOCC2)cc1N1CCCC1,"InChI=1S/C14H23N5O/c1-17(2)14-15-12(18-5-3-4-6-18)11-13(16-14)19-7-9-20-10-8-19/h11H,3-10H2,1-2H3",0.3350357413291931,0.27,0.07
c1c2c(ccc(N=c3[nH]cnc4sc(C)cc34)c2)c(N2CCCCC2)nc1,"InChI=1S/C21H21N5S/c1-14-11-18-19(23-13-24-21(18)27-14)25-16-5-6-17-15(12-16)7-8-22-20(17)26-9-3-2-4-10-26/h5-8,11-13H,2-4,9-10H2,1H3,(H,23,24,25)",0.4316620230674743,0.44,0.22
c1(NC(c2snnc2C)=O)ccc(NC(=O)c2ccccc2)cc1,"InChI=1S/C17H14N4O2S/c1-11-15(24-21-20-11)17(23)19-14-9-7-13(8-10-14)18-16(22)12-5-3-2-4-6-12/h2-10H,1H3,(H,18,22)(H,19,23)",0.3725971281528473,0.32,0.15
c1(N)cc(NC(c2csc(-c3ccncc3)n2)=O)ccc1-c1sccc1,"InChI=1S/C19H14N4OS2/c20-15-10-13(3-4-14(15)17-2-1-9-25-17)22-18(24)16-11-26-19(23-16)12-5-7-21-8-6-12/h1-11H,20H2,(H,22,24)",0.3878247439861297,0.33,0.14
c1c(NC(=O)N2Cc3cnccc3C2)ccc(C(=O)N2CCOCC2)c1,"InChI=1S/C19H20N4O3/c24-18(22-7-9-26-10-8-22)14-1-3-17(4-2-14)21-19(25)23-12-15-5-6-20-11-16(15)13-23/h1-6,11H,7-10,12-13H2,(H,21,25)",0.3259426355361938,0.26,0.04
c1ccc(-c2cc3cc(-c4nc(C)no4)ccc3s2)cc1NC(=O)NC1CC1,"InChI=1S/C21H18N4O2S/c1-12-22-20(27-25-12)14-5-8-18-15(9-14)11-19(28-18)13-3-2-4-17(10-13)24-21(26)23-16-6-7-16/h2-5,8-11,16H,6-7H2,1H3,(H2,23,24,26)",0.4407536089420318,0.37,0.12
c1csc(C(=O)Nc2ccc(NC(c3ccco3)=O)cc2)c1,"InChI=1S/C16H12N2O3S/c19-15(13-3-1-9-21-13)17-11-5-7-12(8-6-11)18-16(20)14-4-2-10-22-14/h1-10H,(H,17,19)(H,18,20)",0.3206904232501983,0.27,0.15
C(c1c(NC(=O)NC)sc(C)c1-c1ccccc1)C,"InChI=1S/C15H18N2OS/c1-4-12-13(11-8-6-5-7-9-11)10(2)19-14(12)17-15(18)16-3/h5-9H,4H2,1-3H3,(H2,16,17,18)",0.3789629936218261,0.31,0.05
C(COc1ccccc1)c1ccccc1,"InChI=1S/C14H14O/c1-3-7-13(8-4-1)11-12-15-14-9-5-2-6-10-14/h1-10H,11-12H2",0.3772875070571899,0.31,0.08
c1c(N)ccc(C(NCCNc2ccc(OC)cc2)=O)c1,"InChI=1S/C16H19N3O2/c1-21-15-8-6-14(7-9-15)18-10-11-19-16(20)12-2-4-13(17)5-3-12/h2-9,18H,10-11,17H2,1H3,(H,19,20)",0.3613340854644775,0.32,0.17
c1c(-c2cnn(C)c2)ccc(NC(c2scc(C)n2)=O)c1N1CC2CCC1C2,"InChI=1S/C21H23N5OS/c1-13-12-28-21(23-13)20(27)24-18-6-4-15(16-9-22-25(2)11-16)8-19(18)26-10-14-3-5-17(26)7-14/h4,6,8-9,11-12,14,17H,3,5,7,10H2,1-2H3,(H,24,27)",0.2377732098102569,0.23,0.22
c1c(NC(N2Cc3ccccc3C2)=O)ccc(C(c2ncc(CC(=O)N3CCOCC3)cc2)=O)c1,"InChI=1S/C27H26N4O4/c32-25(30-11-13-35-14-12-30)15-19-5-10-24(28-16-19)26(33)20-6-8-23(9-7-20)29-27(34)31-17-21-3-1-2-4-22(21)18-31/h1-10,16H,11-15,17-18H2,(H,29,34)",0.3681827485561371,0.3,0.04
s1cc(-c2ccc(OCCN3CCCCC3)cc2)nc1-c1ccncc1,"InChI=1S/C21H23N3OS/c1-2-12-24(13-3-1)14-15-25-19-6-4-17(5-7-19)20-16-26-21(23-20)18-8-10-22-11-9-18/h4-11,16H,1-3,12-15H2",0.3261507451534271,0.26,0.03
