smiles,inchi,total_score,raw_HEK_classifier,raw_CFPAC_classifier
c1cc2[nH]c(-c3cccc(=NC4CC4)[nH]3)cc2c(=N)[nH]1,"InChI=1S/C15H15N5/c16-15-10-8-13(19-11(10)6-7-17-15)12-2-1-3-14(20-12)18-9-4-5-9/h1-3,6-9,19H,4-5H2,(H2,16,17)(H,18,20)",0.3411864042282104,0.35,0.22
O=C(c1cc2ccccc2c(=O)[nH]1)N1CCOCC1,"InChI=1S/C14H14N2O3/c17-13-11-4-2-1-3-10(11)9-12(15-13)14(18)16-5-7-19-8-6-16/h1-4,9H,5-8H2,(H,15,17)",0.2921221554279327,0.22499335,0.03
n1c(-c2ccncc2)nc(N2CCOCC2)cc1C(=O)N1CCOCC1,"InChI=1S/C18H21N5O3/c24-18(23-7-11-26-12-8-23)15-13-16(22-5-9-25-10-6-22)21-17(20-15)14-1-3-19-4-2-14/h1-4,13H,5-12H2",0.4483475983142853,0.37,0.07
c1nc(-c2cnc(-c3cc4sc(C)nc4nc3)cc2)ccc1OC1CC1,"InChI=1S/C20H16N4OS/c1-12-24-20-19(26-12)8-14(10-23-20)18-6-2-13(9-21-18)17-7-5-16(11-22-17)25-15-3-4-15/h2,5-11,15H,3-4H2,1H3",0.3142807483673095,0.25,0.08
c1[nH]ccc(=NC(=O)c2sc(-c3n[nH]c(=O)c4ccccc34)cc2)c1,"InChI=1S/C18H12N4O2S/c23-17-13-4-2-1-3-12(13)16(21-22-17)14-5-6-15(25-14)18(24)20-11-7-9-19-10-8-11/h1-10H,(H,22,23)(H,19,20,24)",0.3135072588920593,0.25,0.09
c1c(=NCc2ccc(OCc3ccccc3)cc2)[nH]cc(-c2nc3c(s2)nc[nH]c3=NC)c1,"InChI=1S/C25H22N6OS/c1-26-23-22-25(30-16-29-23)33-24(31-22)19-9-12-21(28-14-19)27-13-17-7-10-20(11-8-17)32-15-18-5-3-2-4-6-18/h2-12,14,16H,13,15H2,1H3,(H,27,28)(H,26,29,30)",0.4628098905086517,0.47,0.22
[nH]1c(=N)[nH]c(=Nc2cc(-c3cn(-c4ccccc4)c(C)n3)ccn2)cc1,"InChI=1S/C19H17N7/c1-13-23-16(12-26(13)15-5-3-2-4-6-15)14-7-9-21-18(11-14)24-17-8-10-22-19(20)25-17/h2-12H,1H3,(H3,20,21,22,24,25)",0.2926126718521118,0.38,0.27
c1(OCCCN2CCCCCC2)cc2sc(-c3ccc4[nH]c(=NC(=O)C5CC5)sc4c3)nc2cc1,"InChI=1S/C27H30N4O2S2/c32-25(18-6-7-18)30-27-29-22-10-8-19(16-23(22)35-27)26-28-21-11-9-20(17-24(21)34-26)33-15-5-14-31-12-3-1-2-4-13-31/h8-11,16-18H,1-7,12-15H2,(H,29,30,32)",0.3785460889339447,0.31,0.06
c1c(-c2ccc(-c3[nH]c4[nH]c(=N)[nH]c(=N)c4n3)cc2)ccc(NC(=O)CCNCCc2cnccc2)c1,"InChI=1S/C27H27N9O/c28-24-23-26(36-27(29)34-24)35-25(33-23)20-5-3-18(4-6-20)19-7-9-21(10-8-19)32-22(37)12-15-30-14-11-17-2-1-13-31-16-17/h1-10,13,16,30H,11-12,14-15H2,(H,32,37)(H5,28,29,33,34,35,36)",0.3540341258049011,0.35,0.21
c1(Nc2ccc(OC3CCCC3)cc2)cc(-c2nc(C3CC3)nc(N3CCOCC3)c2)ccc1C,"InChI=1S/C29H34N4O2/c1-20-6-7-22(18-26(20)30-23-10-12-25(13-11-23)35-24-4-2-3-5-24)27-19-28(33-14-16-34-17-15-33)32-29(31-27)21-8-9-21/h6-7,10-13,18-19,21,24,30H,2-5,8-9,14-17H2,1H3",0.4113021790981293,0.59,0.29
c1cc2c(cc1)[nH]c(=NCCN=c1[nH]cc[nH]1)[nH]2,"InChI=1S/C12H14N6/c1-2-4-10-9(3-1)17-12(18-10)16-8-7-15-11-13-5-6-14-11/h1-6H,7-8H2,(H2,13,14,15)(H2,16,17,18)",0.3463321626186371,0.28,0.05
c1cc2c(cc1NC1CC1)c[nH]c(=NC(=O)NCC1COCC1)n2,"InChI=1S/C17H21N5O2/c23-17(19-8-11-5-6-24-10-11)22-16-18-9-12-7-14(20-13-1-2-13)3-4-15(12)21-16/h3-4,7,9,11,13,20H,1-2,5-6,8,10H2,(H2,18,19,21,22,23)",0.2851017713546753,0.22,0.09
N(c1nc[nH]c(=NC2CCCCC2)c1)C1c2ccccc2CC1,"InChI=1S/C19H24N4/c1-2-7-15(8-3-1)22-18-12-19(21-13-20-18)23-17-11-10-14-6-4-5-9-16(14)17/h4-6,9,12-13,15,17H,1-3,7-8,10-11H2,(H2,20,21,22,23)",0.2968158721923828,0.23,0.03
c1ccc(-c2c(-c3ccccc3)[nH]c(Cc3c[nH]c4c3cccn4)n2)cc1NS(=O)(=O)c1ccccc1,"InChI=1S/C29H23N5O2S/c35-37(36,24-13-5-2-6-14-24)34-23-12-7-11-21(17-23)28-27(20-9-3-1-4-10-20)32-26(33-28)18-22-19-31-29-25(22)15-8-16-30-29/h1-17,19,34H,18H2,(H,30,31)(H,32,33)",0.549553632736206,0.58,0.23
C1CC2CNc3c(=NCC4CC4)[nH]c(NC4CC4)c(F)c3C2C1,"InChI=1S/C18H25FN4/c19-15-14-13-3-1-2-11(13)9-20-16(14)18(21-8-10-4-5-10)23-17(15)22-12-6-7-12/h10-13,20H,1-9H2,(H2,21,22,23)",0.2239211201667785,0.15,0.12
c1c(NC(=O)c2cnc3cc(N4CCOCC4)ccc3c2)ccc(-c2ccnc(C)n2)c1,"InChI=1S/C25H23N5O2/c1-17-26-9-8-23(28-17)18-2-5-21(6-3-18)29-25(31)20-14-19-4-7-22(15-24(19)27-16-20)30-10-12-32-13-11-30/h2-9,14-16H,10-13H2,1H3,(H,29,31)",0.5768004655838013,0.74,0.26
c1(=NCc2ccc(-c3ncccc3)cc2)cc(-c2cnn(C)c2)[nH]c(C)n1,"InChI=1S/C21H20N6/c1-15-25-20(18-13-24-27(2)14-18)11-21(26-15)23-12-16-6-8-17(9-7-16)19-5-3-4-10-22-19/h3-11,13-14H,12H2,1-2H3,(H,23,25,26)",0.2918478548526764,0.31,0.23
n1[nH][nH]c(=NC(c2c(NC(=O)c3ccc(C)cc3)c3ccccc3[nH]2)=O)c1,"InChI=1S/C19H16N6O2/c1-11-6-8-12(9-7-11)18(26)23-16-13-4-2-3-5-14(13)21-17(16)19(27)22-15-10-20-25-24-15/h2-10,21H,1H3,(H,23,26)(H2,20,22,24,25,27)",0.3160092532634735,0.29,0.19
c1(Cl)c(Nc2cc(CN3CCCC3)c(O)c(CN3CCCC3)c2)cccc1,"InChI=1S/C22H28ClN3O/c23-20-7-1-2-8-21(20)24-19-13-17(15-25-9-3-4-10-25)22(27)18(14-19)16-26-11-5-6-12-26/h1-2,7-8,13-14,24,27H,3-6,9-12,15-16H2",0.4232845306396484,0.37,0.16
[nH]1c(N2CCOCC2)cc(-c2cc3c(cc2)CCC3)c(-c2ccncc2)c1=N,"InChI=1S/C23H24N4O/c24-23-22(17-6-8-25-9-7-17)20(15-21(26-23)27-10-12-28-13-11-27)19-5-4-16-2-1-3-18(16)14-19/h4-9,14-15H,1-3,10-13H2,(H2,24,26)",0.4232845306396484,0.37,0.16
c1cc(-c2cc3c([nH]c(=N)s3)cc2OC2CCNCC2)ccc1S(=O)(N)=O,"InChI=1S/C18H20N4O3S2/c19-18-22-15-10-16(25-12-5-7-21-8-6-12)14(9-17(15)26-18)11-1-3-13(4-2-11)27(20,23)24/h1-4,9-10,12,21H,5-8H2,(H2,19,22)(H2,20,23,24)",0.3613340854644775,0.32,0.17
[nH]1cc(-c2sc(=NC3=NCCN3)[nH]c2)cc1,"InChI=1S/C10H11N5S/c1-2-11-5-7(1)8-6-14-10(16-8)15-9-12-3-4-13-9/h1-2,5-6,11H,3-4H2,(H2,12,13,14,15)",0.3751538395881653,0.31,0.1
c1cc2c(-c3[nH]c(=N)nc(C4CC4)c3)cn(C)c2cc1OCC(C)C,"InChI=1S/C20H24N4O/c1-12(2)11-25-14-6-7-15-16(10-24(3)19(15)8-14)18-9-17(13-4-5-13)22-20(21)23-18/h6-10,12-13H,4-5,11H2,1-3H3,(H2,21,22,23)",0.3354548215866089,0.31,0.19
c1c(NC(=O)Nc2cc3c(cc2)[nH]c(N2CCCCC2)cc3=O)ccc(N2CCOCC2)c1,"InChI=1S/C25H29N5O3/c31-23-17-24(30-10-2-1-3-11-30)28-22-9-6-19(16-21(22)23)27-25(32)26-18-4-7-20(8-5-18)29-12-14-33-15-13-29/h4-9,16-17H,1-3,10-15H2,(H,28,31)(H2,26,27,32)",0.5318949222564697,0.45,0.14
c1cccc(-c2ccc(C3CC3C(Nc3cnccc3)=O)cc2)c1,"InChI=1S/C21H18N2O/c24-21(23-18-7-4-12-22-14-18)20-13-19(20)17-10-8-16(9-11-17)15-5-2-1-3-6-15/h1-12,14,19-20H,13H2,(H,23,24)",0.1991546005010604,0.11,0.07
C(Nc1c(=O)[nH]c(=O)[nH]c1)Cc1ccc(N2CCOCC2)cc1,"InChI=1S/C16H20N4O3/c21-15-14(11-18-16(22)19-15)17-6-5-12-1-3-13(4-2-12)20-7-9-23-10-8-20/h1-4,11,17H,5-10H2,(H2,18,19,21,22)",0.3242295682430267,0.26,0.08
c1(-c2c[nH]c(=NCCCCCCN3CCOCC3)cc2)cnccc1,"InChI=1S/C20H28N4O/c1(2-4-11-24-12-14-25-15-13-24)3-10-22-20-8-7-19(17-23-20)18-6-5-9-21-16-18/h5-9,16-17H,1-4,10-15H2,(H,22,23)",0.2579287588596344,0.19,0.1
[nH]1c(=NC(=O)NCc2ccccc2)cc(CCc2ccccc2)[nH]1,"InChI=1S/C19H20N4O/c24-19(20-14-16-9-5-2-6-10-16)21-18-13-17(22-23-18)12-11-15-7-3-1-4-8-15/h1-10,13H,11-12,14H2,(H3,20,21,22,23,24)",0.2870743870735168,0.22,0.05
C1CCCC(NC(=O)c2c(-c3ccccc3)nc(SC)nc2)C1,"InChI=1S/C18H21N3OS/c1-23-18-19-12-15(16(21-18)13-8-4-2-5-9-13)17(22)20-14-10-6-3-7-11-14/h2,4-5,8-9,12,14H,3,6-7,10-11H2,1H3,(H,20,22)",0.2589350640773773,0.18749668,0.02
c1c(Oc2ccc(NC(=O)c3cc4c([nH]c(=NCC)s4)cc3)cc2)cccc1,"InChI=1S/C22H19N3O2S/c1-2-23-22-25-19-13-8-15(14-20(19)28-22)21(26)24-16-9-11-18(12-10-16)27-17-6-4-3-5-7-17/h3-14H,2H2,1H3,(H,23,25)(H,24,26)",0.4938001632690429,0.5,0.22
[nH]1c(=NC)c2c[nH]c(=NC3CCOCC3)nc2[nH]c1=O,"InChI=1S/C12H16N6O2/c1-13-9-8-6-14-11(15-7-2-4-20-5-3-7)16-10(8)18-12(19)17-9/h6-7H,2-5H2,1H3,(H3,13,14,15,16,17,18,19)",0.2583783864974975,0.3,0.25
c1(-c2cc3c([nH]c2=NC(=O)CC)ccc(N2CCOCC2)c3)n[nH]c2ccccc12,"InChI=1S/C23H23N5O2/c1-2-21(29)25-23-18(22-17-5-3-4-6-20(17)26-27-22)14-15-13-16(7-8-19(15)24-23)28-9-11-30-12-10-28/h3-8,13-14H,2,9-12H2,1H3,(H,26,27)(H,24,25,29)",0.448994904756546,0.37,0.06
c1(OC)ncc(-c2cn(-c3cc[nH]c(=NC4CC4)n3)c(NC3CC3)c2)cc1,"InChI=1S/C20H22N6O/c1-27-19-7-2-13(11-22-19)14-10-18(23-15-3-4-15)26(12-14)17-8-9-21-20(25-17)24-16-5-6-16/h2,7-12,15-16,23H,3-6H2,1H3,(H,21,24,25)",0.346161812543869,0.37,0.23
c1(OC)cc2c(NCC3CC3)[nH]c(=N)nc2cc1OCC1CCCCC1,"InChI=1S/C20H28N4O2/c1-25-17-9-15-16(10-18(17)26-12-14-5-3-2-4-6-14)23-20(21)24-19(15)22-11-13-7-8-13/h9-10,13-14H,2-8,11-12H2,1H3,(H3,21,22,23,24)",0.4291506111621856,0.37,0.15
n1cc(-c2c[nH]c3c[nH]c(=NC(=O)C4CC4)cc32)ccc1OC1CC1,"InChI=1S/C19H18N4O2/c24-19(11-1-2-11)23-17-7-14-15(9-20-16(14)10-21-17)12-3-6-18(22-8-12)25-13-4-5-13/h3,6-11,13,20H,1-2,4-5H2,(H,21,23,24)",0.440717875957489,0.42,0.2
c1c(-c2ccccc2)ccc(-c2[nH]c(=NCCCCN3CCCC3)[nH]c2)c1,"InChI=1S/C23H28N4/c1-2-8-19(9-3-1)20-10-12-21(13-11-20)22-18-25-23(26-22)24-14-4-5-15-27-16-6-7-17-27/h1-3,8-13,18H,4-7,14-17H2,(H2,24,25,26)",0.3439523577690124,0.28,0.09
c1c(-c2cnc3ccc(=NC4CC4)[nH]n23)ccc(-c2c[nH]c(=N)cc2)c1,"InChI=1S/C20H18N6/c21-18-8-5-15(11-22-18)13-1-3-14(4-2-13)17-12-23-20-10-9-19(25-26(17)20)24-16-6-7-16/h1-5,8-12,16H,6-7H2,(H2,21,22)(H,24,25)",0.3406112194061279,0.3,0.17
c1(OC)ccc(-c2cn(-c3ccc(NC4CC4)cc3)c(C)n2)cc1,"InChI=1S/C20H21N3O/c1-14-21-20(15-3-11-19(24-2)12-4-15)13-23(14)18-9-7-17(8-10-18)22-16-5-6-16/h3-4,7-13,16,22H,5-6H2,1-2H3",0.3572948575019836,0.29,0.04
c1(-c2cc(-c3c[nH]c(=NCCN4CCOCC4)cc3)c(=N)[nH]c2)cn[nH]c1,"InChI=1S/C19H23N7O/c20-19-17(9-15(11-23-19)16-12-24-25-13-16)14-1-2-18(22-10-14)21-3-4-26-5-7-27-8-6-26/h1-2,9-13H,3-8H2,(H2,20,23)(H,21,22)(H,24,25)",0.4232845306396484,0.37,0.16
c1(-c2c(-c3ccncc3)nc3n2ccnc3NC2CCOCC2)ccc(F)cc1F,"InChI=1S/C22H19F2N5O/c23-15-1-2-17(18(24)13-15)20-19(14-3-7-25-8-4-14)28-22-21(26-9-10-29(20)22)27-16-5-11-30-12-6-16/h1-4,7-10,13,16H,5-6,11-12H2,(H,26,27)",0.3939370810985565,0.33,0.12
c1cc2c([nH]c(C)nc2=O)cc1-c1cn(CCN2CCOCC2)cc1,"InChI=1S/C19H22N4O2/c1-14-20-18-12-15(2-3-17(18)19(24)21-14)16-4-5-23(13-16)7-6-22-8-10-25-11-9-22/h2-5,12-13H,6-11H2,1H3,(H,20,21,24)",0.536573052406311,0.45,0.13
c1(CN2CCCC2)cccc(-n2sc3ccc(NC4CC4)cc3c2=O)c1,"InChI=1S/C21H23N3OS/c25-21-19-13-17(22-16-6-7-16)8-9-20(19)26-24(21)18-5-3-4-15(12-18)14-23-10-1-2-11-23/h3-5,8-9,12-13,16,22H,1-2,6-7,10-11,14H2",0.2579287588596344,0.19,0.1
c1ccc2c(ccc(-c3n[nH]c4c3c(=NCC3CC3)[nH]cn4)c2)c1,"InChI=1S/C19H17N5/c1-2-4-14-9-15(8-7-13(14)3-1)17-16-18(20-10-12-5-6-12)21-11-22-19(16)24-23-17/h1-4,7-9,11-12H,5-6,10H2,(H2,20,21,22,23,24)",0.5106492638587952,0.47,0.19
c1c2c(cc3ccc(OCCN4CCOCC4)cc13)cccn2,"InChI=1S/C19H20N2O2/c1-2-16-12-15-3-4-18(13-17(15)14-19(16)20-5-1)23-11-8-21-6-9-22-10-7-21/h1-5,12-14H,6-11H2",0.2771274447441101,0.22,0.14
N1(c2cccc(-c3c[nH]c(=NCCN=c4cc[nH]c5ccc(OC)cc54)nc3)c2)CCOCC1,"InChI=1S/C26H28N6O2/c1-33-22-5-6-24-23(16-22)25(7-8-27-24)28-9-10-29-26-30-17-20(18-31-26)19-3-2-4-21(15-19)32-11-13-34-14-12-32/h2-8,15-18H,9-14H2,1H3,(H,27,28)(H,29,30,31)",0.3113152980804443,0.6,0.34
c1(CC=C)ccc(OC)c2c1oc(=O)cc2C,"InChI=1S/C14H14O3/c1-4-5-10-6-7-11(16-3)13-9(2)8-12(15)17-14(10)13/h4,6-8H,1,5H2,2-3H3",0.3223959505558014,0.26,0.1
c1(C(=O)NCCNC(=O)C2CCCCC2)ccc(OCC)cc1,"InChI=1S/C18H26N2O3/c1-2-23-16-10-8-15(9-11-16)18(22)20-13-12-19-17(21)14-6-4-3-5-7-14/h8-11,14H,2-7,12-13H2,1H3,(H,19,21)(H,20,22)",0.2698638439178467,0.2,0.0
Cc1cc(Nc2ccc(C3CC3)cc2)cc(-c2coc(C)n2)c1,"InChI=1S/C20H20N2O/c1-13-9-17(20-12-23-14(2)21-20)11-19(10-13)22-18-7-5-16(6-8-18)15-3-4-15/h5-12,15,22H,3-4H2,1-2H3",0.458681583404541,0.45,0.21
s1c(-c2sc(=NC3CC3)[nH]c2-c2scc(C)n2)c(C)[nH]c1=N,"InChI=1S/C14H15N5S3/c1-6-5-20-12(16-6)9-11(10-7(2)17-13(15)21-10)22-14(19-9)18-8-3-4-8/h5,8H,3-4H2,1-2H3,(H2,15,17)(H,18,19)",0.4319764971733093,0.37749666,0.16
N(c1ccc(NC(=O)c2ccc(-c3sccc3)cc2)cc1)CC1CC1,"InChI=1S/C21H20N2OS/c24-21(17-7-5-16(6-8-17)20-2-1-13-25-20)23-19-11-9-18(10-12-19)22-14-15-3-4-15/h1-2,5-13,15,22H,3-4,14H2,(H,23,24)",0.2848005890846252,0.37,0.27
C(NCCc1c2cc(OCCCNCCc3cc(Cl)ccc3)ccc2[nH]c1)C1CC1,"InChI=1S/C25H32ClN3O/c26-22-4-1-3-19(15-22)9-12-27-11-2-14-30-23-7-8-25-24(16-23)21(18-29-25)10-13-28-17-20-5-6-20/h1,3-4,7-8,15-16,18,20,27-29H,2,5-6,9-14,17H2",0.3160092532634735,0.29,0.19
N=c1[nH]c(-c2cc(NCCCN3CCOCC3)ccc2)cc(-c2cccnc2)n1,"InChI=1S/C22H26N6O/c23-22-26-20(15-21(27-22)18-5-2-7-24-16-18)17-4-1-6-19(14-17)25-8-3-9-28-10-12-29-13-11-28/h1-2,4-7,14-16,25H,3,8-13H2,(H2,23,26,27)",0.4501327872276306,0.52,0.25
c1c(NC(=O)Nc2c(CC)cccc2)ccc(OCCN2CCOCC2)c1-c1sccc1,"InChI=1S/C25H29N3O3S/c1-2-19-6-3-4-7-22(19)27-25(29)26-20-9-10-23(21(18-20)24-8-5-17-32-24)31-16-13-28-11-14-30-15-12-28/h3-10,17-18H,2,11-16H2,1H3,(H2,26,27,29)",0.4118109941482544,0.36,0.16
c1(-c2nc[nH]c2-c2cc[nH]c(=NC3CC3)n2)ccc(-c2c[nH]c(C3CC3)n2)cc1,"InChI=1S/C22H21N7/c1-3-14(4-2-13(1)18-11-24-21(28-18)15-5-6-15)19-20(26-12-25-19)17-9-10-23-22(29-17)27-16-7-8-16/h1-4,9-12,15-16H,5-8H2,(H,24,28)(H,25,26)(H,23,27,29)",0.47636678814888,0.43,0.18
c1(C)ccc(-c2[nH]c3ccc(N4CCCCC4)cc3n2)cc1NC(=O)c1sc(-c2cncs2)cc1,"InChI=1S/C27H25N5OS2/c1-17-5-6-18(13-21(17)31-27(33)24-10-9-23(35-24)25-15-28-16-34-25)26-29-20-8-7-19(14-22(20)30-26)32-11-3-2-4-12-32/h5-10,13-16H,2-4,11-12H2,1H3,(H,29,30)(H,31,33)",0.5554189682006836,0.48,0.16
[nH]1c2sc(-c3ccc(NCC4CCCO4)cc3)c(C)c2c(=N)[nH]c1=N,"InChI=1S/C18H21N5OS/c1-10-14-16(19)22-18(20)23-17(14)25-15(10)11-4-6-12(7-5-11)21-9-13-3-2-8-24-13/h4-7,13,21H,2-3,8-9H2,1H3,(H4,19,20,22,23)",0.3095412850379944,0.25,0.12
N(c1ccc(NC(=O)c2oc(-c3ccccc3)cc2)cc1)(C1CCOCC1)C,"InChI=1S/C23H24N2O3/c1-25(20-13-15-27-16-14-20)19-9-7-18(8-10-19)24-23(26)22-12-11-21(28-22)17-5-3-2-4-6-17/h2-12,20H,13-16H2,1H3,(H,24,26)",0.2334758043289184,0.18,0.17
N(c1ccc(OC2CCCC2)cc1)Cc1cnc2ccccn12,"InChI=1S/C19H21N3O/c1-2-6-17(5-1)23-18-10-8-15(9-11-18)20-13-16-14-21-19-7-3-4-12-22(16)19/h3-4,7-12,14,17,20H,1-2,5-6,13H2",0.2212991863489151,0.14,0.02
c1(-c2c[nH]c(=NC3CCOCC3)cc2)cc(NC(c2cccs2)=O)cnc1,"InChI=1S/C20H20N4O2S/c25-20(18-2-1-9-27-18)24-17-10-15(11-21-13-17)14-3-4-19(22-12-14)23-16-5-7-26-8-6-16/h1-4,9-13,16H,5-8H2,(H,22,23)(H,24,25)",0.6135960221290588,0.5374967,0.17
c1cc(-c2cn3c(-c4cnn(C5CCNCC5)c4)cnc3cc2)ccc1OC1CC1,"InChI=1S/C24H25N5O/c1-4-21(30-22-6-7-22)5-2-17(1)18-3-8-24-26-14-23(28(24)15-18)19-13-27-29(16-19)20-9-11-25-12-10-20/h1-5,8,13-16,20,22,25H,6-7,9-12H2",0.3835665583610534,0.33,0.15
C1CCN(Cc2ccc(N=c3[nH]c(=NC)[nH]c4c3cc[nH]4)cc2)CC1,"InChI=1S/C19H24N6/c1-20-19-23-17-16(9-10-21-17)18(24-19)22-15-7-5-14(6-8-15)13-25-11-3-2-4-12-25/h5-10H,2-4,11-13H2,1H3,(H3,20,21,22,23,24)",0.3822929859161377,0.58,0.3
c1(-c2ccc(-c3cn(CC4CC4)c(=O)cc3)cc2)c[nH]c(=N)cn1,"InChI=1S/C19H18N4O/c20-18-10-21-17(9-22-18)15-5-3-14(4-6-15)16-7-8-19(24)23(12-16)11-13-1-2-13/h3-10,12-13H,1-2,11H2,(H2,20,22)",0.3156764209270477,0.25,0.05
c1c2c(ccc1)cc(NC(C1CCC=CC1)=O)cc2,"InChI=1S/C17H17NO/c19-17(14-7-2-1-3-8-14)18-16-11-10-13-6-4-5-9-15(13)12-16/h1-2,4-6,9-12,14H,3,7-8H2,(H,18,19)",0.2782351672649383,0.21,0.04
c1(C=Cc2ccccc2C)[nH]c(=N)[nH]c(=N)n1,"InChI=1S/C12H13N5/c1-8-4-2-3-5-9(8)6-7-10-15-11(13)17-12(14)16-10/h2-7H,1H3,(H4,13,14,15,16,17)",0.3223054111003876,0.33,0.22
[nH]1c2c(cc(-c3c[nH]c(=N)cn3)cc2)nc1N1CCOCC1,"InChI=1S/C15H16N6O/c16-14-9-17-13(8-18-14)10-1-2-11-12(7-10)20-15(19-11)21-3-5-22-6-4-21/h1-2,7-9H,3-6H2,(H2,16,18)(H,19,20)",0.3141545355319977,0.28,0.18
c1cc(OCc2cccc(NC(=O)c3ccc4c(ccs4)c3)c2)ccc1-c1[nH]c2c(cc(C(N)=O)cc2)n1,"InChI=1S/C30H22N4O3S/c31-28(35)21-6-10-25-26(16-21)34-29(33-25)19-4-8-24(9-5-19)37-17-18-2-1-3-23(14-18)32-30(36)22-7-11-27-20(15-22)12-13-38-27/h1-16H,17H2,(H2,31,35)(H,32,36)(H,33,34)",0.4813191592693329,0.53,0.24
S(c1[nH]c2c(cccc2)n1)CC1=CCSC1C=NO,"InChI=1S/C13H13N3OS2/c17-14-7-12-9(5-6-18-12)8-19-13-15-10-3-1-2-4-11(10)16-13/h1-5,7,12,17H,6,8H2,(H,15,16)",0.1932930648326873,0.1,0.03
c1(NC(=O)c2sc3c(c2)CCC3)cncc(Oc2cncnc2)c1,"InChI=1S/C17H14N4O2S/c22-17(16-4-11-2-1-3-15(11)24-16)21-12-5-13(7-18-6-12)23-14-8-19-10-20-9-14/h4-10H,1-3H2,(H,21,22)",0.5050626993179321,0.42,0.11
c1(-c2c[nH]c(=NCCc3ccccn3)cc2)cccc(=NCC2CCOCC2)[nH]1,"InChI=1S/C23H27N5O/c1-2-12-24-20(4-1)9-13-25-22-8-7-19(17-27-22)21-5-3-6-23(28-21)26-16-18-10-14-29-15-11-18/h1-8,12,17-18H,9-11,13-16H2,(H,25,27)(H,26,28)",0.39788419008255,0.37,0.19
c1ccc(-c2nsc(=NC(c3ccc(-c4occn4)s3)=O)[nH]2)cc1OC,"InChI=1S/C17H12N4O3S2/c1-23-11-4-2-3-10(9-11)14-19-17(26-21-14)20-15(22)12-5-6-13(25-12)16-18-7-8-24-16/h2-9H,1H3,(H,19,20,21,22)",0.3961100876331329,0.32749668,0.09
N1(Cc2ccc(NC3CC3)cc2)CCCCCC1,"InChI=1S/C16H24N2/c1-2-4-12-18(11-3-1)13-14-5-7-15(8-6-14)17-16-9-10-16/h5-8,16-17H,1-4,9-13H2",0.3234315812587738,0.26,0.09
n1c(C)c2n(c(-c3cc4c(s3)ccc(NCC3CC3)c4)cn2)cc1N1CCCCC1,"InChI=1S/C24H27N5S/c1-16-24-26-14-20(29(24)15-23(27-16)28-9-3-2-4-10-28)22-12-18-11-19(7-8-21(18)30-22)25-13-17-5-6-17/h7-8,11-12,14-15,17,25H,2-6,9-10,13H2,1H3",0.5036429762840271,0.43749666,0.16
c1(-c2ccc(-c3c[nH]c(=N)cn3)c(F)c2)c(S(=O)(=O)C2CC2)cccc1,"InChI=1S/C19H16FN3O2S/c20-16-9-12(5-8-15(16)17-10-23-19(21)11-22-17)14-3-1-2-4-18(14)26(24,25)13-6-7-13/h1-5,8-11,13H,6-7H2,(H2,21,23)",0.2943412959575653,0.23,0.09
c1c(-c2cccc(NC(=O)c3cnc4ccccn34)c2)cncc1N1CCOCC1,"InChI=1S/C23H21N5O2/c29-23(21-16-25-22-6-1-2-7-28(21)22)26-19-5-3-4-17(12-19)18-13-20(15-24-14-18)27-8-10-30-11-9-27/h1-7,12-16H,8-11H2,(H,26,29)",0.3534070253372192,0.29,0.1
n1c(C)nc(N2CCOCC2)c(NCCc2ccccc2)c1N1CCOCC1,"InChI=1S/C21H29N5O2/c1-17-23-20(25-9-13-27-14-10-25)19(21(24-17)26-11-15-28-16-12-26)22-8-7-18-5-3-2-4-6-18/h2-6,22H,7-16H2,1H3",0.2206472903490066,0.14,0.05909091
N1(c2ccc(NCCNc3ccc(NS(c4ccccc4)(=O)=O)c(OC)c3)cc2)CCCC1,"InChI=1S/C25H30N4O3S/c1-32-25-19-21(11-14-24(25)28-33(30,31)23-7-3-2-4-8-23)27-16-15-26-20-9-12-22(13-10-20)29-17-5-6-18-29/h2-4,7-14,19,26-28H,5-6,15-18H2,1H3",0.2963778674602508,0.23,0.05
CC1(C)c2[nH][nH]c(=NC(=O)c3ccc(N4CCCCC4)cc3)c2CN1c1cccc(OC)c1,"InChI=1S/C26H31N5O2/c1-26(2)23-22(17-31(26)20-8-7-9-21(16-20)33-3)24(29-28-23)27-25(32)18-10-12-19(13-11-18)30-14-5-4-6-15-30/h7-13,16H,4-6,14-15,17H2,1-3H3,(H2,27,28,29,32)",0.3658321499824524,0.31,0.14
c1cnc2c(NS(c3ccc(OC)cc3)(=O)=O)cc(OC)cc2c1,"InChI=1S/C17H16N2O4S/c1-22-13-5-7-15(8-6-13)24(20,21)19-16-11-14(23-2)10-12-4-3-9-18-17(12)16/h3-11,19H,1-2H3",0.2779850661754608,0.25749668,0.2
c1(-n2cnc3c2[nH]c(=N)[nH]c3=O)ccc(NCC2CC2)c(Oc2ccccc2)c1,"InChI=1S/C21H20N6O2/c22-21-25-19-18(20(28)26-21)24-12-27(19)14-8-9-16(23-11-13-6-7-13)17(10-14)29-15-4-2-1-3-5-15/h1-5,8-10,12-13,23H,6-7,11H2,(H3,22,25,26,28)",0.3644189238548279,0.33,0.18
